 1417989603.9251	30	1	1
 1417989663.9251	1	3	538437258
 1417989663.9251	30	1	2
 1417989724.0161	1	3	538437263
 1417989724.0161	30	1	1
 1417989746.5345	43	1	2.85
 1417989778.7351	43	1	3.9
 1417989784.0774	1	3	538437268
 1417989844.1654	1	3	538437273
 1417989904.2799	1	3	538437278
 1417989904.3479	64	1	3.74
 1417989904.3479	66	1	5.5
 1417989936.3231	43	1	2.85
 1417989942.429	38	1	2.56
 1417989945.1551	39	1	0
 1417989957.7058	35	1	7
 1417989958.02	34	1	3.59
 1417989964.3479	1	3	538437284
 1417989964.3479	64	1	2.96
 1417989964.3479	66	1	3.5
 1417989964.4996	30	1	1
 1417990024.4996	1	3	538437290
 1417990024.4996	30	1	2
 1417990024.6076	64	1	2.96
 1417990038.9927	43	1	3.9
 1417990084.6076	1	3	538437295
 1417990084.6076	30	1	1
 1417990084.6076	64	1	3.23
 1417990144.7595	1	3	538437298
 1417990144.7595	30	1	2
 1417990144.878	64	1	3.23
 1417990154.3263	43	1	2.85
 1417990204.878	1	3	538437302
 1417990204.878	30	1	1
 1417990204.878	64	1	2.96
 1417990258.6618	43	1	3.9
 1417990264.9929	1	3	538437306
 1417990264.9929	64	1	3.23
 1417990325.0516	1	3	538437309
 1417990325.1961	64	1	3.23
 1417990353.554	43	1	2.85
 1417990385.1961	1	3	538437313
 1417990385.1961	64	1	2.96
 1417990445.3228	1	3	538437317
 1417990445.4014	64	1	2.96
 1417990458.6237	43	1	3.9
 1417990505.4014	1	3	538437320
 1417990505.4014	64	1	3.23
 1417990505.5001	30	1	1
 1417990552.3665	43	1	2.85
 1417990565.5001	1	3	538437324
 1417990565.5001	30	1	2
 1417990565.5001	64	1	2.96
 1417990625.5957	1	3	538437328
 1417990625.5957	30	1	1
 1417990625.6893	66	1	3.5
 1417990677.8961	35	1	8
 1417990685.6893	1	3	538437332
 1417990685.6893	66	1	4
 1417990745.7748	1	3	538437336
 1417990805.8852	1	3	538437341
 1417990865.9636	1	3	538437345
 1417990926.051	1	3	538437349
 1417990986.1718	1	3	538437353
 1417991046.2865	1	3	538437358
 1417991106.3768	1	3	538437364
 1417991166.4613	1	3	538437368
 1417991166.5656	30	1	1
 1417991226.5656	1	3	538437371
 1417991226.5656	30	1	2
 1417991286.6726	1	3	538437375
 1417991286.6726	30	1	1
 1417991346.8104	1	3	538437379
 1417991406.898	1	3	538437383
 1417991406.9866	30	1	1
 1417991466.9866	1	3	538437386
 1417991466.9866	30	1	2
 1417991467.0641	64	1	2.96
 1417991527.0641	1	3	538437390
 1417991527.0641	30	1	1
 1417991527.0641	64	1	2.95
 1417991587.1975	1	3	538437394
 1417991647.4164	1	3	538437397
 1417991647.5211	56	1	21
 1417991673.5455	56	1	19
 1417991707.5211	1	3	538437402
 1417991707.5211	56	1	19
 1417991709.1018	47	1	20.35
 1417991767.6296	1	3	538437409
 1417991827.7631	1	3	538437412
 1417991827.86	30	1	1
 1417991887.86	1	3	538437416
 1417991887.86	30	1	2
 1417991947.9888	1	3	538437420
 1417991947.9888	30	1	1
 1417992008.0911	1	3	538437423
 1417992008.2032	30	1	1
 1417992068.2032	1	3	538437427
 1417992068.2032	30	1	2
 1417992068.3111	66	1	4
 1417992117.6829	35	1	7
 1417992128.3111	1	3	538437431
 1417992128.3111	66	1	3.5
 1417992188.4349	1	3	538437436
 1417992188.5411	30	1	2
 1417992248.5411	1	3	538437441
 1417992248.5411	30	1	1
 1417992308.6464	1	3	538437446
 1417992308.7395	30	1	1
 1417992368.7395	1	3	538437452
 1417992368.7395	30	1	2
 1417992428.8318	1	3	538437457
 1417992428.8318	30	1	1
 1417992488.9389	1	3	538437462
 1417992488.9389	30	1	2
 1417992549.016	1	3	538437467
 1417992549.016	30	1	1
 1417992609.1186	1	3	538437472
 1417992609.1186	30	1	2
 1417992669.2117	1	3	538437477
 1417992669.2117	30	1	1
 1417992729.3092	1	3	538437482
 1417992729.3828	30	1	1
 1417992789.3828	1	3	538437488
 1417992789.3828	30	1	2
 1417992789.4696	66	1	3.5
 1417992837.8904	35	1	9
 1417992849.4696	1	3	538437493
 1417992849.4696	66	1	4.5
 1417992863.588	30	1	2
 1417992923.588	1	3	538437499
 1417992923.588	30	1	1
 1417992992.1443	1	3	538437505
 1417993052.2376	1	3	538437509
 1417993112.3032	1	3	538437512
 1417993112.3874	64	1	2.95
 1417993149.5727	43	1	1.8
 1417993172.3874	1	3	538437516
 1417993172.3874	64	1	2.69
 1417993243.692	1	3	538437520
 1417993243.7921	30	1	1
 1417993303.7921	1	3	538437524
 1417993303.7921	30	1	2
 1417993303.8854	64	1	2.69
 1417993303.8854	66	1	4.5
 1417993305.1443	39	1	1
 1417993359.834	44	1	1.8
 1417993363.8854	1	3	538437528
 1417993363.8854	30	1	1
 1417993363.8854	64	1	2.42
 1417993363.8854	66	1	5
 1417993424.0187	1	3	538437531
 1417993424.0187	30	1	2
 1417993484.1277	1	3	538437535
 1417993484.1277	30	1	1
 1417993544.2515	1	3	538437539
 1417993544.2515	30	1	2
 1417993544.3555	64	1	2.42
 1417993544.3555	66	1	5
 1417993557.6469	35	1	8
 1417993566.8746	44	1	2.85
 1417993604.3555	1	3	538437543
 1417993604.3555	30	1	1
 1417993604.3555	64	1	2.69
 1417993604.3555	66	1	4.5
 1417993621.3682	44	1	1.8
 1417993664.5042	1	3	538437547
 1417993664.5042	64	1	2.42
 1417993664.6262	30	1	1
 1417993724.6262	1	3	538437551
 1417993724.6262	30	1	2
 1417993784.7386	1	3	538437554
 1417993784.8466	30	1	2
 1417993844.8466	1	3	538437558
 1417993844.8466	30	1	1
 1417993904.9677	1	3	538437562
 1417993965.0552	1	3	538437565
 1417993970.0265	30	1	1
 1417994030.0265	1	3	538437569
 1417994030.0265	30	1	2
 1417994090.154	1	3	538437573
 1417994090.2279	30	1	2
 1417994150.2279	1	3	538437576
 1417994150.2279	30	1	1
 1417994210.3258	1	3	538437580
 1417994210.3258	30	1	2
 1417994270.411	1	3	538437584
 1417994270.411	30	1	1
 1417994270.52	66	1	4.5
 1417994277.9598	35	1	7
 1417994330.52	1	3	538437587
 1417994330.52	66	1	4
 1417994390.623	1	3	538437591
 1417994390.7243	30	1	1
 1417994450.7243	1	3	538437595
 1417994450.7243	30	1	2
 1417994510.879	1	3	538437598
 1417994510.879	30	1	1
 1417994570.9591	1	3	538437602
 1417994631.044	1	3	538437606
 1417994691.1375	1	3	538437609
 1417994751.2407	1	3	538437613
 1417994811.3284	1	3	538437616
 1417994871.4076	1	3	538437620
 1417994931.5034	1	3	538437624
 1417994931.6195	63	1	21.75
 1417994931.6195	64	1	2.42
 1417994931.6195	66	1	4
 1417994973.4959	57	1	21
 1417994982.3597	38	1	1.51
 1417994985.1186	39	1	0
 1417994991.6195	1	3	538437627
 1417994991.6195	63	1	20.17
 1417994991.6195	64	1	2.17
 1417994991.6195	66	1	3.5
 1417994997.6332	35	1	8
 1417995063.2805	1	3	538437632
 1417995063.2805	66	1	4
 1417995065.0562	64	1	2.17
 1417995125.0562	1	3	538437635
 1417995125.0562	64	1	2.19
 1417995125.1418	30	1	1
 1417995185.1418	1	3	538437640
 1417995185.1418	30	1	2
 1417995245.2533	1	3	538437645
 1417995245.2533	30	1	1
 1417995305.3305	1	3	538437650
 1417995305.4194	30	1	1
 1417995365.4194	1	3	538437656
 1417995365.4194	30	1	2
 1417995425.5424	1	3	538437661
 1417995425.5424	30	1	1
 1417995485.6547	1	3	538437666
 1417995545.7494	1	3	538437671
 1417995545.8411	30	1	1
 1417995605.8411	1	3	538437676
 1417995605.8411	30	1	2
 1417995665.951	1	3	538437681
 1417995665.951	30	1	1
 1417995726.0122	1	3	538437686
 1417995726.1211	30	1	1
 1417995786.1211	1	3	538437691
 1417995786.1211	30	1	2
 1417995846.2244	1	3	538437696
 1417995846.2244	30	1	1
 1417995906.3502	1	3	538437701
 1417995966.4565	1	3	538437706
 1417996026.5548	1	3	538437711
 1417996026.6299	30	1	1
 1417996086.6299	1	3	538437715
 1417996086.6299	30	1	2
 1417996146.7655	1	3	538437719
 1417996146.7655	30	1	1
 1417996206.9008	1	3	538437722
 1417996206.9008	30	1	2
 1417996266.9994	1	3	538437726
 1417996267.0535	30	1	2
 1417996327.0535	1	3	538437729
 1417996327.0535	30	1	1
 1417996387.1784	1	3	538437733
 1417996387.2925	64	1	2.19
 1417996387.2925	66	1	4
 1417996437.6403	35	1	7
 1417996437.9555	34	1	2.57
 1417996447.2925	1	3	538437737
 1417996447.2925	64	1	1.93
 1417996447.2925	66	1	3.5
 1417996447.4076	30	1	1
 1417996507.4076	1	3	538437740
 1417996507.4076	30	1	2
 1417996567.54	1	3	538437744
 1417996567.54	30	1	1
 1417996627.6219	1	3	538437747
 1417996627.7016	66	1	3.5
 1417996665.126	39	1	2
 1417996687.7016	1	3	538437751
 1417996687.7016	66	1	4.5
 1417996687.8058	30	1	1
 1417996747.8058	1	3	538437755
 1417996747.8058	30	1	2
 1417996807.8935	1	3	538437758
 1417996807.8935	30	1	1
 1417996836.6677	47	1	19.23
 1417996868.0499	1	3	538437762
 1417996928.0969	1	3	538437765
 1417996988.1754	1	3	538437769
 1417997048.2614	1	3	538437773
 1417997060.5052	30	1	1
 1417997120.5052	1	3	538437777
 1417997120.5052	30	1	2
 1417997180.65	1	3	538437781
 1417997180.65	30	1	1
 1417997240.7776	1	3	538437784
 1417997240.8534	30	1	1
 1417997300.8534	1	3	538437789
 1417997300.8534	30	1	2
 1417997300.9199	64	1	1.93
 1417997347.4403	43	1	0.75
 1417997360.9199	1	3	538437793
 1417997360.9199	64	1	1.67
 1417997361.0515	30	1	2
 1417997379.0741	44	1	0.75
 1417997421.0515	1	3	538437796
 1417997421.0515	30	1	1
 1417997421.0515	64	1	1.41
 1417997481.2166	1	3	538437800
 1417997541.2975	1	3	538437803
 1417997541.3831	30	1	1
 1417997574.3712	70	1	19
 1417997601.3831	1	3	538437807
 1417997601.3831	30	1	2
 1417997661.526	1	3	538437810
 1417997661.526	30	1	1
 1417997721.6349	1	3	538437814
 1417997781.7366	1	3	538437818
 1417997841.8333	1	3	538437821
 1417997841.9294	64	1	1.41
 1417997841.9294	66	1	4.5
 1417997877.6159	35	1	8
 1417997877.9356	34	1	1.55
 1417997901.9294	1	3	538437825
 1417997901.9294	64	1	1.15
 1417997901.9294	66	1	5
 1417997962.0771	1	3	538437828
 1417997962.1464	30	1	1
 1417998022.1464	1	3	538437832
 1417998022.1464	30	1	2
 1417998082.237	1	3	538437836
 1417998082.237	30	1	1
 1417998142.3279	1	3	538437839
 1417998142.3279	30	1	2
 1417998202.4263	1	3	538437843
 1417998202.541	30	1	2
 1417998262.541	1	3	538437848
 1417998262.541	30	1	1
 1417998322.6688	1	3	538437853
 1417998322.7504	64	1	1.15
 1417998322.7504	66	1	5
 1417998342.3719	38	1	0.52
 1417998345.1189	39	1	0
 1417998382.7504	1	3	538437858
 1417998382.7504	64	1	0.89
 1417998382.7504	66	1	4
 1417998442.8465	1	3	538437863
 1417998442.957	30	1	1
 1417998502.957	1	3	538437869
 1417998502.957	30	1	2
 1417998563.0628	1	3	538437874
 1417998623.1809	1	3	538437879
 1417998683.297	1	3	538437884
 1417998683.3868	30	1	2
 1417998743.3868	1	3	538437889
 1417998743.3868	30	1	1
 1417998803.5096	1	3	538437894
 1417998863.6241	1	3	538437899
 1417998892.808	47	1	18.39
 1417998923.7393	1	3	538437904
 1417998983.8508	1	3	538437909
 1417998983.9201	30	1	1
 1417999043.9201	1	3	538437914
 1417999043.9201	30	1	2
 1417999104.0363	1	3	538437919
 1417999104.1527	30	1	2
 1417999104.1527	63	1	20.17
 1417999112.5612	77	1	19.25
 1417999164.1527	1	3	538437923
 1417999164.1527	30	1	1
 1417999164.1527	63	1	19.83
 1417999224.2941	1	3	538437926
 1417999224.2941	30	1	2
 1417999284.3822	1	3	538437930
 1417999284.3822	30	1	1
 1417999284.5128	66	1	4
 1417999317.836	35	1	7
 1417999344.5128	1	3	538437934
 1417999344.5128	66	1	3.5
 1417999404.64	1	3	538437937
 1417999404.7241	30	1	1
 1417999464.7241	1	3	538437941
 1417999464.7241	30	1	2
 1417999524.8348	1	3	538437944
 1417999524.8348	30	1	1
 1417999584.9805	1	3	538437948
 1417999584.9805	30	1	2
 1417999645.0779	1	3	538437952
 1417999645.0779	30	1	1
 1417999705.1948	1	3	538437955
 1417999705.1948	30	1	2
 1417999765.2778	1	3	538437959
 1417999765.2778	30	1	1
 1417999825.441	1	3	538437962
 1417999825.5549	30	1	1
 1417999885.5549	1	3	538437966
 1417999885.5549	30	1	2
 1417999945.6276	1	3	538437970
 1417999945.6276	30	1	1
 1417999945.728	63	1	19.83
 1417999972.247	45	1	5
 1417999998.5075	45	1	6
 1418000002.517	50	1	22
 1418000005.728	1	3	538437973
 1418000005.728	63	1	20.38
 1418000005.8446	66	1	3.5
 1418000037.5769	35	1	9
 1418000065.8446	1	3	538437977
 1418000065.8446	66	1	4.5
 1418000125.96	1	3	538437980
 1418000126.057	30	1	1
 1418000186.057	1	3	538437984
 1418000186.057	30	1	2
 1418000186.1502	63	1	20.38
 1418000231.2911	53	1	18.25
 1418000246.1502	1	3	538437988
 1418000246.1502	30	1	1
 1418000246.1502	63	1	20.75
 1418000306.2737	1	3	538437991
 1418000306.2737	30	1	2
 1418000366.3497	1	3	538437995
 1418000366.3497	30	1	1
 1418000366.4211	64	1	0.89
 1418000366.4211	65	1	6
 1418000408.587	44	1	-0.3
 1418000409.991	45	1	5
 1418000426.4211	1	3	538437998
 1418000426.4211	64	1	0.63
 1418000426.4211	65	1	5.5
 1418000426.5595	30	1	1
 1418000486.5595	1	3	538438002
 1418000486.5595	30	1	2
 1418000546.6514	1	3	538438006
 1418000546.6514	30	1	1
 1418000606.7501	1	3	538438009
 1418000606.7501	30	1	2
 1418000666.8433	1	3	538438013
 1418000666.8433	30	1	1
 1418000729.6592	1	3	538438017
 1418000729.7405	64	1	0.63
 1418000729.7405	66	1	4.5
 1418000758.2159	35	1	7
 1418000758.2564	34	1	0.52
 1418000788.705	44	1	0.75
 1418000789.7405	1	3	538438021
 1418000789.7405	64	1	0.64
 1418000789.7405	66	1	3.5
 1418000849.8758	1	3	538438025
 1418000909.9931	1	3	538438029
 1418000970.0847	1	3	538438032
 1418000970.1576	30	1	1
 1418000970.1576	64	1	0.64
 1418000998.6408	44	1	-0.3
 1418001030.1576	1	3	538438036
 1418001030.1576	30	1	2
 1418001030.1576	64	1	0.37
 1418001090.2601	1	3	538438039
 1418001090.2601	30	1	1
 1418001150.35	1	3	538438043
 1418001150.35	30	1	2
 1418001150.4157	64	1	0.37
 1418001150.4157	65	1	5.5
 1418001196.393	44	1	0.75
 1418001196.6083	45	1	6
 1418001210.4157	1	3	538438047
 1418001210.4157	30	1	1
 1418001210.4157	64	1	0.64
 1418001210.4157	65	1	6
 1418001270.5372	1	3	538438050
 1418001330.6247	1	3	538438054
 1418001330.7431	30	1	1
 1418001390.7431	1	3	538438059
 1418001390.7431	30	1	2
 1418001390.8547	64	1	0.64
 1418001390.8547	65	1	6
 1418001406.1529	43	1	-0.3
 1418001406.4735	44	1	-0.3
 1418001406.5219	45	1	5
 1418001450.8547	1	3	538438064
 1418001450.8547	30	1	1
 1418001450.8547	64	1	0.11
 1418001450.8547	65	1	5.5
 1418001450.9598	66	1	3.5
 1418001477.8026	35	1	8
 1418001510.9598	1	3	538438069
 1418001510.9598	30	1	2
 1418001510.9598	66	1	4
 1418001571.1036	1	3	538438075
 1418001571.1036	30	1	1
 1418001571.1941	64	1	0.11
 1418001596.2173	44	1	0.75
 1418001631.1941	1	3	538438080
 1418001631.1941	30	1	2
 1418001631.1941	64	1	0.37
 1418001691.3311	1	3	538438086
 1418001691.3311	30	1	1
 1418001723.1864	37	2	1
 1418001751.4357	1	3	538438092
 1418001751.4907	65	1	5.5
 1418001752.4735	37	2	0
 1418001796.3649	46	1	5
 1418001811.4907	1	3	538438097
 1418001811.4907	65	1	5
 1418001811.5991	64	1	0.37
 1418001848.8404	43	1	0.75
 1418001871.5991	1	3	538438103
 1418001871.5991	64	1	0.64
 1418001931.7562	1	3	538438109
 1418001931.8335	30	1	1
 1418001991.8335	1	3	538438114
 1418001991.8335	30	1	2
 1418001991.9597	64	1	0.64
 1418002005.243	44	1	-0.3
 1418002051.9597	1	3	538438119
 1418002051.9597	30	1	1
 1418002051.9597	64	1	0.37
 1418002112.1134	1	3	538438124
 1418002112.1134	30	1	2
 1418002172.1989	1	3	538438129
 1418002172.1989	30	1	1
 1418002172.307	66	1	4
 1418002197.5702	35	1	7
 1418002203.2071	43	1	-0.3
 1418002203.5316	44	1	0.75
 1418002232.307	1	3	538438134
 1418002232.307	30	1	2
 1418002232.307	66	1	3.5
 1418002292.4416	1	3	538438138
 1418002292.4416	30	1	1
 1418002292.52	64	1	0.37
 1418002352.52	1	3	538438142
 1418002352.52	64	1	0.39
 1418002352.613	30	1	1
 1418002412.613	1	3	538438145
 1418002412.613	30	1	2
 1418002472.7154	1	3	538438149
 1418002472.7154	30	1	1
 1418002532.8137	1	3	538438153
 1418002592.9191	1	3	538438156
 1418002653.0104	1	3	538438160
 1418002653.1004	64	1	0.39
 1418002660.9038	44	1	-0.25
 1418002713.1004	1	3	538438163
 1418002713.1004	64	1	0.13
 1418002713.2174	30	1	1
 1418002713.2174	63	1	20.75
 1418002717.465	77	1	18.25
 1418002773.2174	1	3	538438167
 1418002773.2174	30	1	2
 1418002773.2174	63	1	19.17
 1418002833.3418	1	3	538438171
 1418002833.3418	30	1	1
 1418002866.2675	72	1	18.25
 1418002893.4378	1	3	538438174
 1418002893.5619	30	1	1
 1418002893.5619	66	1	3.5
 1418002917.8	35	1	8
 1418002953.5619	1	3	538438178
 1418002953.5619	30	1	2
 1418002953.5619	66	1	4
 1418003013.7191	1	3	538438181
 1418003013.7864	30	1	2
 1418003013.7864	64	1	0.13
 1418003060.8121	44	1	0.8
 1418003073.7864	1	3	538438185
 1418003073.7864	30	1	1
 1418003073.7864	64	1	0.39
 1418003133.9706	1	3	538438189
 1418003133.9706	30	1	2
 1418003194.0923	1	3	538438192
 1418003194.2062	30	1	2
 1418003254.2062	1	3	538438196
 1418003254.2062	30	1	1
 1418003314.3016	1	3	538438200
 1418003314.4152	30	1	1
 1418003374.4152	1	3	538438203
 1418003374.4152	30	1	2
 1418003374.5084	64	1	0.39
 1418003383.3354	38	1	-0.52
 1418003404.3662	43	1	0.8
 1418003434.5084	1	3	538438207
 1418003434.5084	30	1	1
 1418003434.5084	64	1	0.4
 1418003470.7726	44	1	-0.25
 1418003494.6058	1	3	538438210
 1418003494.6058	30	1	2
 1418003494.6058	64	1	0.14
 1418003554.7425	1	3	538438214
 1418003554.8199	64	1	0.14
 1418003603.3818	44	1	0.8
 1418003614.8199	1	3	538438218
 1418003614.8199	64	1	0.4
 1418003614.9191	30	1	2
 1418003674.9191	1	3	538438221
 1418003674.9191	30	1	1
 1418003675.005	64	1	0.4
 1418003688.5684	43	1	-0.25
 1418003690.7228	44	1	-0.25
 1418003735.005	1	3	538438225
 1418003735.005	30	1	2
 1418003735.005	64	1	-0.13
 1418003795.1004	1	3	538438228
 1418003795.187	64	1	-0.13
 1418003823.3375	43	1	0.8
 1418003823.6806	44	1	0.8
 1418003855.187	1	3	538438232
 1418003855.187	64	1	0.4
 1418003908.5779	43	1	-0.25
 1418003915.2769	1	3	538438236
 1418003915.2769	64	1	0.14
 1418003915.3783	30	1	2
 1418003975.3783	1	3	538438239
 1418003975.3783	30	1	1
 1418003975.4588	64	1	0.14
 1418004000.3735	11	2	1
 1418004022.3581	43	1	0.8
 1418004035.4588	1	3	538438243
 1418004035.4588	64	1	0.4
 1418004095.5513	1	3	538438246
 1418004095.6678	64	1	0.4
 1418004138.5401	43	1	-0.25
 1418004140.6925	44	1	-0.25
 1418004155.6678	1	3	538438250
 1418004155.6678	64	1	-0.13
 1418004210.3857	43	1	0.8
 1418004210.73	44	1	0.8
 1418004215.7429	1	3	538438254
 1418004215.7429	64	1	0.4
 1418004275.8304	1	3	538438258
 1418004338.8571	1	3	538438262
 1418004338.9988	64	1	0.4
 1418004358.4707	43	1	-0.25
 1418004360.6193	44	1	-0.25
 1418004398.9988	1	3	538438266
 1418004398.9988	64	1	-0.13
 1418004399.136	30	1	1
 1418004409.4541	44	1	0.8
 1418004459.136	1	3	538438269
 1418004459.136	30	1	2
 1418004459.136	64	1	0.14
 1418004519.2568	1	3	538438273
 1418004579.346	1	3	538438277
 1418004579.4247	30	1	2
 1418004579.4247	64	1	0.14
 1418004610.6283	44	1	-0.25
 1418004639.4247	1	3	538438282
 1418004639.4247	30	1	1
 1418004639.4247	64	1	-0.13
 1418004699.5631	1	3	538438287
 1418004699.5631	30	1	2
 1418004759.7234	1	3	538438293
 1418004759.7234	30	1	1
 1418004819.8093	1	3	538438298
 1418004819.8093	30	1	2
 1418004879.904	1	3	538438303
 1418004939.9864	1	3	538438308
 1418005000.1083	1	3	538438313
 1418005000.2027	30	1	2
 1418005060.2027	1	3	538438318
 1418005060.2027	30	1	1
 1418005066.0117	39	1	1
 1418005077.5498	35	1	7
 1418005120.3188	1	3	538438323
 1418005180.417	1	3	538438328
 1418005180.5291	31	1	0
 1418005240.5291	1	3	538438333
 1418005240.5291	31	1	2
 1418005300.6515	1	3	538438338
 1418005300.6515	31	1	0
 1418005300.7716	30	1	1
 1418005360.7716	1	3	538438343
 1418005360.7716	30	1	2
 1418005420.8647	1	3	538438348
 1418005480.9352	1	3	538438353
 1418005481.0372	30	1	2
 1418005541.0372	1	3	538438357
 1418005541.0372	30	1	1
 1418005601.1465	1	3	538438361
 1418005601.1465	30	1	2
 1418005661.2329	1	3	538438364
 1418005661.2329	30	1	1
 1418005721.3203	1	3	538438368
 1418005721.4165	30	1	1
 1418005781.4165	1	3	538438372
 1418005781.4165	30	1	2
 1418005841.5089	1	3	538438375
 1418005841.5089	30	1	1
 1418005901.6333	1	3	538438379
 1418005901.7267	64	1	-0.13
 1418005961.7267	1	3	538438382
 1418005961.7267	64	1	-0.11
 1418005961.8404	30	1	1
 1418006021.8404	1	3	538438386
 1418006021.8404	30	1	2
 1418006081.9387	1	3	538438390
 1418006082.0405	30	1	2
 1418006142.0405	1	3	538438393
 1418006142.0405	30	1	1
 1418006142.103	64	1	-0.11
 1418006200.3751	44	1	0.8
 1418006202.103	1	3	538438397
 1418006202.103	64	1	0.16
 1418006202.231	30	1	1
 1418006228.5921	44	1	-0.25
 1418006262.231	1	3	538438401
 1418006262.231	30	1	2
 1418006262.231	64	1	-0.11
 1418006322.3616	1	3	538438404
 1418006382.433	1	3	538438408
 1418006442.5474	1	3	538438411
 1418006442.6371	30	1	2
 1418006502.6371	1	3	538438415
 1418006502.6371	30	1	1
 1418006502.7203	66	1	4
 1418006517.766	35	1	9
 1418006562.7203	1	3	538438419
 1418006562.7203	30	1	2
 1418006562.7203	66	1	5
 1418006622.8407	1	3	538438422
 1418006622.8407	30	1	1
 1418006682.9523	1	3	538438426
 1418006682.9523	30	1	2
 1418006743.0727	1	3	538438429
 1418006743.0727	30	1	1
 1418006743.1712	66	1	5
 1418006746.0102	39	1	0
 1418006803.1712	1	3	538438433
 1418006803.1712	30	1	2
 1418006803.1712	66	1	4.5
 1418006804.2952	70	1	18
 1418006863.3048	1	3	538438437
 1418006863.4133	30	1	2
 1418006863.4133	64	1	-0.11
 1418006890.3379	44	1	0.8
 1418006923.4133	1	3	538438440
 1418006923.4133	30	1	1
 1418006923.4133	64	1	0.16
 1418006983.5589	1	3	538438444
 1418006983.6786	30	1	1
 1418006983.6786	64	1	0.16
 1418007022.6677	44	1	-0.25
 1418007043.6786	1	3	538438448
 1418007043.6786	30	1	2
 1418007043.6786	64	1	-0.11
 1418007103.8108	1	3	538438451
 1418007103.8108	30	1	1
 1418007163.9579	1	3	538438455
 1418007163.9579	30	1	2
 1418007224.0678	1	3	538438458
 1418007224.0678	30	1	1
 1418007224.1592	64	1	-0.11
 1418007224.1592	66	1	4.5
 1418007232.6775	44	1	0.8
 1418007237.74	35	1	8
 1418007284.1592	1	3	538438462
 1418007284.1592	30	1	2
 1418007284.1592	64	1	0.16
 1418007284.1592	66	1	4
 1418007340.1928	44	1	-0.25
 1418007344.2854	1	3	538438466
 1418007344.2854	64	1	-0.11
 1418007344.3764	30	1	2
 1418007404.3764	1	3	538438469
 1418007404.3764	30	1	1
 1418007464.4764	1	3	538438473
 1418007464.5793	30	1	1
 1418007524.5793	1	3	538438476
 1418007524.5793	30	1	2
 1418007584.697	1	3	538438480
 1418007584.697	30	1	1
 1418007644.78	1	3	538438485
 1418007704.8547	1	3	538438489
 1418007765.0197	1	3	538438492
 1418007765.1383	64	1	-0.11
 1418007780.1226	44	1	0.8
 1418007825.1383	1	3	538438496
 1418007825.1383	64	1	0.16
 1418007825.2189	56	1	19
 1418007873.3494	56	1	23
 1418007885.2189	1	3	538438501
 1418007885.2189	56	1	23
 1418007890.4978	30	1	1
 1418007950.4978	1	3	538438508
 1418007950.4978	30	1	2
 1418007950.6143	66	1	4
 1418007953.6579	58	2	1
 1418007957.507	35	1	7
 1418008010.6143	1	3	538438515
 1418008010.6143	66	1	3.5
 1418008010.7474	30	1	2
 1418008010.7474	64	1	0.16
 1418008041.7594	44	1	-0.25
 1418008070.7474	1	3	538438521
 1418008070.7474	30	1	1
 1418008070.7474	64	1	-0.11
 1418008130.8566	1	3	538438527
 1418008130.8566	30	1	2
 1418008190.9462	1	3	538438534
 1418008190.9462	30	1	1
 1418008251.0469	1	3	538438540
 1418008311.1458	1	3	538438546
 1418008371.2311	1	3	538438553
 1418008431.3106	1	3	538438559
 1418008491.4106	1	3	538438565
 1418008491.4915	64	1	-0.11
 1418008497.8665	43	1	0.8
 1418008500.0176	44	1	0.8
 1418008508.4353	72	1	19.25
 1418008551.4915	1	3	538438572
 1418008551.4915	64	1	0.42
 1418008551.6211	30	1	1
 1418008611.6211	1	3	538438578
 1418008611.6211	30	1	2
 1418008611.7532	64	1	0.42
 1418008632.7089	43	1	-0.25
 1418008671.7532	1	3	538438584
 1418008671.7532	30	1	1
 1418008671.7532	64	1	0.16
 1418008671.8749	66	1	3.5
 1418008677.7414	35	1	8
 1418008731.8749	1	3	538438590
 1418008731.8749	30	1	2
 1418008731.8749	66	1	4
 1418008761.9711	72	1	20.25
 1418008791.9991	1	3	538438595
 1418008791.9991	30	1	1
 1418008792.0866	64	1	0.16
 1418008843.812	44	1	-0.25
 1418008852.0866	1	3	538438600
 1418008852.0866	64	1	-0.11
 1418008912.1789	1	3	538438605
 1418008912.2752	30	1	1
 1418008972.2752	1	3	538438610
 1418008972.2752	30	1	2
 1418009032.3999	1	3	538438615
 1418009032.3999	30	1	1
 1418009092.503	1	3	538438619
 1418009132.0258	47	1	20.55
 1418009152.6331	1	3	538438624
 1418009212.7422	1	3	538438629
 1418009212.8226	30	1	1
 1418009272.8226	1	3	538438634
 1418009272.8226	30	1	2
 1418009332.9512	1	3	538438639
 1418009370.2818	70	1	19
 1418009393.0314	1	3	538438644
 1418009393.1074	66	1	4
 1418009397.7232	35	1	7
 1418009453.1074	1	3	538438648
 1418009453.1074	66	1	3.5
 1418009513.2628	1	3	538438653
 1418009513.3464	30	1	2
 1418009573.3464	1	3	538438658
 1418009573.3464	30	1	1
 1418009633.4777	1	3	538438663
 1418009633.4777	30	1	2
 1418009693.5636	1	3	538438668
 1418009693.5636	30	1	1
 1418009753.6641	1	3	538438672
 1418009781.6336	72	1	21.25
 1418009813.7856	1	3	538438677
 1418009873.8734	1	3	538438682
 1418009934.0273	1	3	538438687
 1418009937.9241	50	1	23
 1418009994.1359	1	3	538438691
 1418009994.2263	30	1	1
 1418010054.2263	1	3	538438696
